Positive,Negative
27.500000000000004,0.0
44.1,0.0
17.2,8.200000000000001
20.1,3.1
35.0,1.7999999999999998
24.8,0.0
0.0,0.0
8.1,7.6
25.3,0.0
42.5,0.0
32.6,4.0
24.8,0.0
36.6,0.0
18.7,0.0
14.000000000000002,0.0
28.499999999999996,0.0
45.9,0.0
21.7,14.799999999999999
30.9,0.0
21.3,0.0
27.900000000000002,3.4000000000000004
15.7,0.0
0.0,0.0
31.2,0.0
0.0,0.0
30.2,0.0
0.0,0.0
25.1,1.9
0.0,0.0
0.0,0.0
0.0,13.200000000000001
14.6,0.0
24.0,2.9000000000000004
67.9,0.0
18.6,0.0
9.0,3.5000000000000004
41.199999999999996,0.0
33.7,0.0
0.0,0.0
9.4,2.4
18.7,0.0
28.1,0.0
30.8,2.0
32.1,0.0
26.400000000000002,5.4
26.1,0.0
0.0,0.0
17.1,12.5
80.9,0.0
23.400000000000002,1.0999999999999999
24.9,0.0
59.199999999999996,0.0
20.0,3.4000000000000004
39.4,0.0
43.8,0.0
53.2,0.0
33.6,0.0
27.500000000000004,3.9
31.0,0.0
57.4,0.0
41.8,0.0
24.099999999999998,8.6
15.0,7.3
25.900000000000002,4.8
45.7,0.0
43.8,0.0
70.5,0.0
52.6,0.0
27.500000000000004,1.3
41.199999999999996,0.0
38.3,0.0
27.900000000000002,2.3
29.099999999999998,0.0
15.8,0.0
59.099999999999994,0.0
23.9,0.0
0.0,0.0
37.0,0.0
10.8,5.1
55.400000000000006,11.4
80.4,0.0
24.0,6.2
17.4,0.0
43.0,0.0
31.8,0.0
17.599999999999998,4.5
29.799999999999997,0.0
54.50000000000001,0.0
73.0,0.0
32.4,3.5999999999999996
14.899999999999999,5.5
46.7,0.0
26.700000000000003,0.0
28.9,7.7
33.4,0.0
55.00000000000001,0.0
16.2,0.0
56.8,0.0
50.6,0.0
16.7,0.0
27.500000000000004,0.0
23.9,0.0
14.399999999999999,0.0
12.8,0.0
11.700000000000001,1.4000000000000001
29.599999999999998,4.9
69.69999999999999,0.0
34.9,1.9
25.4,1.6
31.8,1.9
37.1,0.0
24.3,0.0
44.7,1.2
41.5,0.0
15.299999999999999,3.4000000000000004
38.4,0.0
20.599999999999998,2.1
25.5,2.8000000000000003
33.6,0.0
34.1,0.0
0.0,0.0
22.1,1.6
24.3,1.4000000000000001
57.699999999999996,0.0
13.100000000000001,3.3000000000000003
17.7,0.0
35.199999999999996,0.0
35.099999999999994,3.8
18.6,1.2
31.7,6.9
17.599999999999998,0.8
20.9,2.3
34.9,0.0
28.1,2.5
39.7,0.0
36.5,0.0
13.8,2.1999999999999997
23.1,4.1000000000000005
26.8,1.7000000000000002
30.3,0.0
0.0,0.0
25.2,0.0
24.3,2.1
19.8,0.0
26.900000000000002,0.0
43.8,0.0
0.0,0.0
30.5,0.0
31.2,0.0
0.0,0.0
45.5,0.0
24.5,0.0
24.5,2.1
67.4,0.0
28.9,0.0
31.5,0.3
20.200000000000003,0.0
41.199999999999996,0.0
13.0,0.0
23.1,0.0
21.6,0.0
10.100000000000001,4.3
19.900000000000002,0.0
62.5,0.0
22.7,0.0
0.0,0.0
21.9,0.0
42.8,0.0
30.5,3.8
22.3,0.0
11.4,0.0
18.2,5.7
20.5,0.0
30.5,0.0
32.6,0.0
21.2,2.7
42.199999999999996,0.0
23.200000000000003,0.0
13.700000000000001,0.0
29.7,6.7
22.5,0.0
0.0,0.0
30.3,0.0
0.0,0.0
22.8,3.8
26.900000000000002,0.0
29.799999999999997,3.5999999999999996
33.800000000000004,0.0
20.200000000000003,5.0
0.0,0.0
25.7,1.7000000000000002
25.0,2.7
27.500000000000004,3.1
26.700000000000003,0.0
20.7,8.1
37.1,0.0
0.0,0.0
15.0,3.6999999999999997
30.9,1.4000000000000001
19.2,0.0
21.9,0.0
21.7,4.0
52.900000000000006,0.0
25.3,0.0
46.7,0.0
17.5,2.9000000000000004
